pstd 646 0.015752
pave 647 0.820100
pstd 647 0.013818
pave 648 0.819064
pstd 648 0.014852
pave 649 0.814092
pstd 649 0.014293
pave 650 0.815525
pstd 650 0.015565
pave 651 0.814228
pstd 651 0.015185
pave 652 0.816065
pstd 652 0.013462
pave 653 0.815480
pstd 653 0.014691
pave 654 0.815022
pstd 654 0.020088
pave 655 0.815718
pstd 655 0.011882
pave 656 0.816502
pstd 656 0.011776
pave 657 0.816520
pstd 657 0.011819
pave 658 0.815472
pstd 658 0.012455
pave 659 0.815993
pstd 659 0.015431
pave 660 0.818667
pstd 660 0.014636
pave 661 0.819099
pstd 661 0.015654
pave 662 0.818614
pstd 662 0.012088
pave 663 0.816812
pstd 663 0.013712
pave 664 0.815618
pstd 664 0.013942
pave 665 0.819630
pstd 665 0.016296
pave 666 0.815543
pstd 666 0.011910
pave 667 0.820562
